Category,City,Country,Discount,Profit,Quantity,Region,Sales,Segment,State,Sub-Category
Office Supplies,Los Angeles,United States,0,11.8584,4,West,43.92,Home Office,California,Appliances
Office Supplies,Los Angeles,United States,0,3.36,4,West,6.72,Home Office,California,Art
Office Supplies,Los Angeles,United States,0,30.2232,6,West,107.94,Home Office,California,Art
Office Supplies,Los Angeles,United States,0,18.6624,6,West,38.88,Home Office,California,Paper
Technology,Los Angeles,United States,0,28.7964,1,West,79.99,Home Office,California,Accessories
Furniture,Los Angeles,United States,0,14.1694,7,West,48.86,Consumer,California,Furnishings
Office Supplies,Los Angeles,United States,0,1.9656,4,West,7.28,Consumer,California,Art
Office Supplies,Los Angeles,United States,0,34.47,5,West,114.9,Consumer,California,Appliances
Technology,Los Angeles,United States,0,22.984,8,West,176.8,Home Office,California,Accessories
Office Supplies,Los Angeles,United States,0,26.0568,6,West,93.06,Consumer,California,Storage
Technology,Los Angeles,United States,0,27.1666,2,West,66.26,Consumer,California,Accessories
Furniture,Los Angeles,United States,0,2.397,3,West,47.94,Consumer,California,Furnishings
Office Supplies,Los Angeles,United States,0,9.6192,3,West,20.04,Consumer,California,Paper
Office Supplies,Los Angeles,United States,0,2.5984,2,West,64.96,Consumer,California,Storage
Office Supplies,Los Angeles,United States,0,6.2208,2,West,12.96,Consumer,California,Paper
Furniture,Los Angeles,United States,0,4.0192,2,West,12.56,Consumer,California,Furnishings
Furniture,Los Angeles,United States,0,4.4352,3,West,9.24,Consumer,California,Furnishings
Furniture,Los Angeles,United States,0,10.374,5,West,24.7,Consumer,California,Furnishings
Office Supplies,Los Angeles,United States,0,429.5772,4,West,1101.48,Consumer,California,Appliances
Office Supplies,Los Angeles,United States,0,4.756,5,West,16.4,Consumer,California,Art
Office Supplies,Los Angeles,United States,0,16.544,5,West,35.2,Consumer,California,Paper
Office Supplies,Los Angeles,United States,0,72.5754,6,West,250.26,Consumer,California,Appliances
Office Supplies,Los Angeles,United States,0,41.2237,7,West,87.71,Consumer,California,Labels
Office Supplies,Los Angeles,United States,0,0.5152,7,West,25.76,Consumer,California,Supplies
Office Supplies,Los Angeles,United States,0,6.5856,3,West,13.44,Consumer,California,Paper
Office Supplies,Los Angeles,United States,0,2.9302,1,West,5.98,Consumer,California,Paper
Office Supplies,Los Angeles,United States,0,5.6644,2,West,11.56,Consumer,California,Paper
Office Supplies,Los Angeles,United States,0,0.8792,4,West,87.92,Consumer,California,Storage
Office Supplies,Los Angeles,United States,0,10.74,6,West,21.48,Consumer,California,Fasteners
Office Supplies,Los Angeles,United States,0,3.1104,1,West,6.48,Consumer,California,Paper
Office Supplies,Los Angeles,United States,0,5.0688,2,West,10.56,Consumer,California,Paper
Office Supplies,Los Angeles,United States,0,87.7443,3,West,186.69,Consumer,California,Envelopes
Office Supplies,Los Angeles,United States,0,8.694,3,West,18.9,Consumer,California,Labels
Office Supplies,Los Angeles,United States,0,8.763,3,West,19.05,Consumer,California,Paper
Office Supplies,Los Angeles,United States,0,21.5824,4,West,45.92,Consumer,California,Fasteners
Office Supplies,Los Angeles,United States,0,55.896,4,West,1117.92,Consumer,California,Storage
Office Supplies,Los Angeles,United States,0,17.745,5,West,354.9,Consumer,California,Storage
Office Supplies,Los Angeles,United States,0,19.0512,6,West,38.88,Consumer,California,Paper
Technology,Los Angeles,United States,0,29.0325,5,West,82.95,Consumer,California,Accessories
Technology,Los Angeles,United States,0,128.9742,6,West,299.94,Consumer,California,Accessories
Furniture,Los Angeles,United States,0,4.6221,3,West,14.91,Corporate,California,Furnishings
Furniture,Los Angeles,United States,0,33.0708,6,West,106.68,Corporate,California,Furnishings
Furniture,Los Angeles,United States,0,62.5056,8,West,183.84,Corporate,California,Furnishings
Furniture,Los Angeles,United States,0,11.7488,8,West,167.84,Corporate,California,Furnishings
Office Supplies,Los Angeles,United States,0,5.7624,2,West,11.76,Corporate,California,Paper
Office Supplies,Los Angeles,United States,0,7.065,5,West,15.7,Corporate,California,Paper
Office Supplies,Los Angeles,United States,0,5.3214,2,West,10.86,Corporate,California,Paper
Office Supplies,Los Angeles,United States,0,22.2516,3,West,79.47,Corporate,California,Appliances
Office Supplies,Los Angeles,United States,0,5.04,6,West,10.08,Corporate,California,Art
Office Supplies,Los Angeles,United States,0,8.983,5,West,449.15,Corporate,California,Storage
Office Supplies,Los Angeles,United States,0,26.3494,7,West,90.86,Corporate,California,Appliances
Office Supplies,Los Angeles,United States,0,6.0632,2,West,23.32,Corporate,California,Art
Office Supplies,Los Angeles,United States,0,80.6312,2,West,310.12,Corporate,California,Storage
Office Supplies,Los Angeles,United States,0,54.8613,3,West,140.67,Corporate,California,Appliances
Office Supplies,Los Angeles,United States,0,55.845,3,West,186.15,Corporate,California,Appliances
Office Supplies,Los Angeles,United States,0,4.8546,3,West,16.74,Corporate,California,Art
Office Supplies,Los Angeles,United States,0,4.7916,3,West,14.52,Corporate,California,Art
Office Supplies,Los Angeles,United States,0,13.6851,3,West,47.19,Corporate,California,Supplies
Office Supplies,Los Angeles,United States,0,335.8548,4,West,1158.12,Corporate,California,Appliances
Office Supplies,Los Angeles,United States,0,0.5432,4,West,54.32,Corporate,California,Storage
Office Supplies,Los Angeles,United States,0,28.965,5,West,579.3,Corporate,California,Supplies
Office Supplies,Los Angeles,United States,0,18.6624,6,West,38.88,Corporate,California,Paper
Technology,Los Angeles,United States,0,5.8065,1,West,16.59,Corporate,California,Accessories
Technology,Los Angeles,United States,0,0.7794,1,West,12.99,Corporate,California,Accessories
Technology,Los Angeles,United States,0,21.5988,2,West,359.98,Corporate,California,Accessories
Technology,Los Angeles,United States,0,21,4,West,100,Corporate,California,Accessories
Technology,Los Angeles,United States,0,51.1872,4,West,159.96,Corporate,California,Accessories
Technology,Los Angeles,United States,0,31.4895,5,West,149.95,Corporate,California,Accessories
Office Supplies,Los Angeles,United States,0,125.1432,4,West,481.32,Home Office,California,Storage
Office Supplies,Los Angeles,United States,0,15.764,2,West,56.3,Home Office,California,Art
Office Supplies,Los Angeles,United States,0,6.4128,2,West,13.36,Home Office,California,Paper
Office Supplies,Los Angeles,United States,0,5.2332,7,West,18.69,Home Office,California,Art
Office Supplies,Los Angeles,United States,0,0,7,West,13.86,Home Office,California,Fasteners
Furniture,Los Angeles,United States,0,3.2352,3,West,10.11,Consumer,California,Furnishings
Furniture,Los Angeles,United States,0,6.5286,3,West,25.11,Consumer,California,Furnishings
Furniture,Los Angeles,United States,0,15.9936,4,West,47.04,Consumer,California,Furnishings
Office Supplies,Los Angeles,United States,0,6.2208,2,West,12.96,Consumer,California,Paper
Office Supplies,Los Angeles,United States,0,5.3196,2,West,20.46,Consumer,California,Supplies
Office Supplies,Los Angeles,United States,0,1.7901,3,West,6.63,Consumer,California,Art
Office Supplies,Los Angeles,United States,0,15.552,5,West,32.4,Consumer,California,Paper
Office Supplies,Los Angeles,United States,0,1.1564,1,West,4.13,Consumer,California,Art
Office Supplies,Los Angeles,United States,0,9.1056,1,West,18.97,Consumer,California,Paper
Office Supplies,Los Angeles,United States,0,12.298,2,West,47.3,Consumer,California,Art
Office Supplies,Los Angeles,United States,0,18.2112,2,West,37.94,Consumer,California,Paper
Office Supplies,Los Angeles,United States,0,10.089,3,West,33.63,Consumer,California,Storage
Office Supplies,Los Angeles,United States,0,53.261,5,West,204.85,Consumer,California,Art
Office Supplies,Los Angeles,United States,0,7.052,5,West,16.4,Consumer,California,Art
Office Supplies,Los Angeles,United States,0,19.26,10,West,42.8,Consumer,California,Paper
Office Supplies,Los Angeles,United States,0,31.0184,2,West,106.96,Consumer,California,Appliances
Office Supplies,Los Angeles,United States,0,3.4686,2,West,7.38,Consumer,California,Labels
Office Supplies,Los Angeles,United States,0,7.9248,3,West,30.48,Consumer,California,Art
Office Supplies,Los Angeles,United States,0,16.6764,3,West,64.14,Consumer,California,Art
Office Supplies,Los Angeles,United States,0,13.5072,3,West,28.14,Consumer,California,Paper
Office Supplies,Los Angeles,United States,0,17.3148,3,West,36.84,Consumer,California,Paper
Office Supplies,Los Angeles,United States,0,3.597,5,West,10.9,Consumer,California,Fasteners
Office Supplies,Los Angeles,United States,0,16.848,6,West,37.44,Consumer,California,Paper
Office Supplies,Los Angeles,United States,0,10.3488,7,West,21.56,Consumer,California,Labels
Office Supplies,Los Angeles,United States,0,41.2237,7,West,87.71,Consumer,California,Labels
Office Supplies,Los Angeles,United States,0,21.7728,7,West,45.36,Consumer,California,Paper
Office Supplies,Los Angeles,United States,0,11.2896,8,West,23.04,Consumer,California,Labels
Technology,Los Angeles,United States,0,146.7693,3,West,772.47,Consumer,California,Accessories
Technology,Los Angeles,United States,0,142.485,5,West,474.95,Consumer,California,Accessories
Technology,Los Angeles,United States,0,35.994,2,West,119.98,Consumer,California,Accessories
Technology,Los Angeles,United States,0,395.988,3,West,989.97,Consumer,California,Accessories
Technology,Los Angeles,United States,0,25.3302,7,West,68.46,Consumer,California,Accessories
Technology,Los Angeles,United States,0,15.2208,1,West,36.24,Consumer,California,Accessories
Technology,Los Angeles,United States,0,440.7648,8,West,1049.44,Consumer,California,Accessories
Technology,Los Angeles,United States,0,46.7313,11,West,274.89,Consumer,California,Accessories
Furniture,Los Angeles,United States,0,41.076,4,West,136.92,Corporate,California,Furnishings
Furniture,Los Angeles,United States,0,8.0968,4,West,27.92,Corporate,California,Furnishings
Office Supplies,Los Angeles,United States,0,6.8714,2,West,14.62,Corporate,California,Labels
Office Supplies,Los Angeles,United States,0,10.3473,3,West,344.91,Corporate,California,Storage
Office Supplies,Los Angeles,United States,0,8.7945,5,West,22.55,Corporate,California,Fasteners
Office Supplies,Los Angeles,United States,0,327.9458,7,West,1261.33,Corporate,California,Storage
Office Supplies,Los Angeles,United States,0,92.5056,11,West,192.72,Corporate,California,Paper
Office Supplies,Los Angeles,United States,0,11.2504,2,West,22.96,Corporate,California,Paper
Office Supplies,Los Angeles,United States,0,4.0098,2,West,9.78,Corporate,California,Art
Office Supplies,Los Angeles,United States,0,5.58,2,West,11.16,Corporate,California,Envelopes
Office Supplies,Los Angeles,United States,0,2.7062,2,West,270.62,Corporate,California,Storage
Office Supplies,Los Angeles,United States,0,3.753,5,West,13.9,Corporate,California,Art
Office Supplies,Los Angeles,United States,0,9.312,5,West,19.4,Corporate,California,Envelopes
Office Supplies,Los Angeles,United States,0,106.7808,7,West,381.36,Corporate,California,Appliances
Office Supplies,Los Angeles,United States,0,23.7168,8,West,87.84,Corporate,California,Appliances
Technology,Los Angeles,United States,0,86.3892,3,West,239.97,Corporate,California,Accessories
Technology,Los Angeles,United States,0,57.5928,2,West,159.98,Corporate,California,Accessories
Technology,Los Angeles,United States,0,22.4316,3,West,62.31,Corporate,California,Accessories
Technology,Los Angeles,United States,0,40.7499,3,West,99.39,Corporate,California,Accessories
Furniture,Los Angeles,United States,0,132.99,5,West,511.5,Home Office,California,Furnishings
Furniture,Los Angeles,United States,0,16.614,3,West,42.6,Home Office,California,Furnishings
Furniture,Los Angeles,United States,0,8.8176,6,West,20.04,Home Office,California,Furnishings
Office Supplies,Los Angeles,United States,0,7.152,5,West,14.9,Home Office,California,Paper
Office Supplies,Los Angeles,United States,0,11.206,5,West,43.1,Home Office,California,Appliances
Office Supplies,Los Angeles,United States,0,18.3168,1,West,67.84,Home Office,California,Appliances
Office Supplies,Los Angeles,United States,0,459.396,5,West,1640.7,Home Office,California,Appliances
Office Supplies,Los Angeles,United States,0,6.206,5,West,21.4,Home Office,California,Art
Office Supplies,Los Angeles,United States,0,6.4944,6,West,19.68,Home Office,California,Art
Office Supplies,Los Angeles,United States,0,5.0596,7,West,19.46,Home Office,California,Art
Technology,Los Angeles,United States,0,37.7874,3,West,89.97,Home Office,California,Accessories
Technology,Los Angeles,United States,0,97.2,3,West,270,Home Office,California,Accessories
Technology,San Francisco,United States,0,92.3692,7,West,209.93,Consumer,California,Accessories
Furniture,San Francisco,United States,0,2.3232,3,West,5.28,Consumer,California,Furnishings
Furniture,San Francisco,United States,0,8.636,5,West,25.4,Consumer,California,Furnishings
Furniture,San Francisco,United States,0,5.9364,2,West,17.46,Consumer,California,Furnishings
Furniture,San Francisco,United States,0,6.4206,3,West,22.14,Consumer,California,Furnishings
Furniture,San Francisco,United States,0,8.01,3,West,32.04,Consumer,California,Furnishings
Furniture,San Francisco,United States,0,16.302,3,West,37.05,Consumer,California,Furnishings
Furniture,San Francisco,United States,0,21.1344,4,West,50.32,Consumer,California,Furnishings
Technology,San Francisco,United States,0,122.3856,4,West,339.96,Consumer,California,Accessories
Technology,San Francisco,United States,0,34.9825,7,West,139.93,Consumer,California,Accessories
Technology,San Francisco,United States,0,85.9957,1,West,199.99,Consumer,California,Accessories
Technology,San Francisco,United States,0,37.9962,1,West,99.99,Consumer,California,Accessories
Technology,San Francisco,United States,0,22.6737,3,West,107.97,Consumer,California,Accessories
Technology,San Francisco,United States,0,43.164,2,West,119.9,Consumer,California,Accessories
Furniture,San Francisco,United States,0,12.1452,6,West,41.88,Corporate,California,Furnishings
Furniture,San Francisco,United States,0,2.9568,3,West,9.24,Corporate,California,Furnishings
Furniture,San Francisco,United States,0,7.3528,2,West,28.28,Corporate,California,Furnishings
Furniture,San Francisco,United States,0,6.0876,6,West,16.02,Corporate,California,Furnishings
